timestamps,TP9,AF7,AF8,TP10,Marker0
1581367154.023,-50.781,-32.227,16.602,-43.457,0
1581367154.027,-25.391,-29.297,12.695,-28.809,0
1581367154.031,-18.555,-27.832,9.277,-15.625,0
1581367154.035,-19.043,-28.809,4.883,-11.719,0
1581367154.039,-1.953,-27.344,3.418,-2.930,0
1581367154.043,14.648,-23.438,0.488,9.277,0
1581367154.047,17.090,-17.090,-3.418,6.836,0
1581367154.050,10.742,-27.832,-2.441,6.836,0
1581367154.054,16.602,-34.668,0.000,9.766,0
1581367154.058,19.043,-17.578,-2.441,13.184,0
1581367154.062,15.625,-10.742,-4.883,20.508,0
1581367154.066,11.230,-18.066,-2.441,24.414,0
1581367154.068,15.137,-22.461,-2.930,13.184,0
1581367154.072,20.996,-18.555,-5.371,-8.789,0
1581367154.076,21.484,-14.648,-1.465,-4.395,0
1581367154.080,14.160,-16.113,0.977,3.906,0
1581367154.084,13.672,-17.090,1.465,7.324,0
1581367154.088,27.344,-13.672,1.953,20.020,0
1581367154.092,26.855,-9.766,0.977,17.090,0
1581367154.095,14.160,-13.184,-1.465,2.930,0
1581367154.099,14.648,-21.484,-0.488,-3.418,0
1581367154.103,16.113,-9.766,0.000,4.395,0
1581367154.107,14.648,-1.953,-2.441,-1.465,0
1581367154.111,12.207,-7.812,-1.953,2.441,0
1581367154.113,3.418,-10.742,-2.441,14.648,0
1581367154.117,5.859,-10.254,-2.441,17.578,0
1581367154.121,11.719,-11.719,-3.418,19.043,0
1581367154.125,18.066,-10.742,-4.883,26.367,0
1581367154.129,22.461,-9.766,-7.324,38.086,0
1581367154.133,20.996,-6.836,-8.301,35.645,0
1581367154.137,22.949,-1.953,-7.324,26.367,0
1581367154.140,16.113,-1.953,-4.395,33.691,0
1581367154.144,20.020,-6.836,-2.441,38.086,0
1581367154.148,28.320,-8.789,-3.418,36.621,0
1581367154.152,28.320,-0.977,-1.953,49.316,0
1581367154.156,24.902,-1.953,-2.441,44.922,0
1581367154.158,20.508,-15.625,-2.441,45.410,0
1581367154.162,17.578,-11.719,-2.441,47.852,0
1581367154.166,12.695,0.977,-2.930,43.945,0
1581367154.170,0.000,3.418,-2.441,41.992,0
1581367154.174,1.465,4.395,0.000,34.668,0
1581367154.178,15.137,0.488,2.441,41.992,0
1581367154.182,6.836,-4.883,-0.977,32.715,0
1581367154.185,-1.953,0.000,-2.441,20.508,0
1581367154.189,8.789,-4.395,0.488,19.531,0
1581367154.193,6.348,-8.789,0.000,20.508,0
1581367154.197,4.395,4.883,-2.441,18.066,0
1581367154.201,21.484,11.719,-3.906,2.930,0
1581367154.203,12.695,7.812,-3.906,10.742,0
1581367154.207,-8.789,5.371,-2.930,16.602,0
1581367154.211,-5.859,0.977,-2.441,4.883,0
1581367154.215,-4.883,-3.906,2.930,0.977,0
1581367154.219,-7.324,-1.953,7.324,-6.348,0
1581367154.223,3.906,0.977,7.324,-4.883,0
1581367154.227,-0.977,-9.766,3.906,-8.789,0
